experiment_id,noise_rate,sweep_type,seed,step_idx,direction,lambda,test_error,avg_cos
R2a-006,0.8,fast,5,0,up,0.2,0.7858,-0.1547639474310741
R2a-006,0.8,fast,5,1,up,0.22,0.8255,-0.14455181511228296
R2a-006,0.8,fast,5,2,up,0.24,0.7668,-0.23268016007234704
R2a-006,0.8,fast,5,3,up,0.26,0.7597,-0.2546014693299575
R2a-006,0.8,fast,5,4,up,0.28,0.7429,-0.2681985573976168
R2a-006,0.8,fast,5,5,up,0.3,0.7316,-0.3301173786143297
R2a-006,0.8,fast,5,6,up,0.32,0.7130000000000001,-0.3472945386144732
R2a-006,0.8,fast,5,7,up,0.34,0.7819,-0.3518817608472796
R2a-006,0.8,fast,5,8,up,0.36,0.6944,-0.3827786739364418
R2a-006,0.8,fast,5,9,up,0.38,0.6992,-0.39449438175224527
R2a-006,0.8,fast,5,10,up,0.39,0.6645,-0.4529378832298882
R2a-006,0.8,fast,5,11,up,0.4,0.6827,-0.4063063862315398
R2a-006,0.8,fast,5,12,up,0.41,0.6417999999999999,-0.3357499479933889
R2a-006,0.8,fast,5,13,up,0.42,0.6464,-0.39799753116082626
R2a-006,0.8,fast,5,14,up,0.43,0.7021,-0.30417382077561045
R2a-006,0.8,fast,5,15,up,0.44,0.7536,-0.2741741890905007
R2a-006,0.8,fast,5,16,up,0.45,0.6584,-0.2914502878426289
R2a-006,0.8,fast,5,17,up,0.46,0.6659999999999999,-0.3437707791656104
R2a-006,0.8,fast,5,18,up,0.47,0.7108,-0.3733268034245287
R2a-006,0.8,fast,5,19,up,0.48,0.7492,-0.2716264736420494
R2a-006,0.8,fast,5,20,up,0.49,0.7121,-0.31301867136047506
R2a-006,0.8,fast,5,21,up,0.5,0.7108,-0.35876779783783214
R2a-006,0.8,fast,5,22,up,0.51,0.6799,-0.21219306990352213
R2a-006,0.8,fast,5,23,up,0.52,0.737,-0.2019695008211598
R2a-006,0.8,fast,5,24,up,0.53,0.8011,-0.2681723415747057
R2a-006,0.8,fast,5,25,up,0.54,0.7041999999999999,-0.19200006972200104
R2a-006,0.8,fast,5,26,up,0.56,0.7712,-0.09314834577392558
R2a-006,0.8,fast,5,27,up,0.58,0.838,-0.0882654649310042
R2a-006,0.8,fast,5,28,up,0.6,0.7905,-0.004147128845869126
R2a-006,0.8,fast,5,29,up,0.62,0.8186,0.05456314309457393
R2a-006,0.8,fast,5,30,up,0.64,0.9,0.005935852028600567
R2a-006,0.8,fast,5,31,down,0.63,0.8674,0.16861399364828758
R2a-006,0.8,fast,5,32,down,0.61,0.8964,0.1711132549621374
R2a-006,0.8,fast,5,33,down,0.59,0.9,0.14112845252087453
R2a-006,0.8,fast,5,34,down,0.57,0.9,0.062163925230769176
R2a-006,0.8,fast,5,35,down,0.55,0.8487,0.13701973719598384
R2a-006,0.8,fast,5,36,down,0.53,0.9,0.15913358437163488
R2a-006,0.8,fast,5,37,down,0.52,0.9,0.294321862838174
R2a-006,0.8,fast,5,38,down,0.51,0.9,0.22717562169596858
R2a-006,0.8,fast,5,39,down,0.5,0.9,0.27011637746983647
R2a-006,0.8,fast,5,40,down,0.49,0.9,0.23358176862440852
R2a-006,0.8,fast,5,41,down,0.48,0.9,0.2129521050623485
R2a-006,0.8,fast,5,42,down,0.47,0.9,0.25253879339719304
R2a-006,0.8,fast,5,43,down,0.46,0.9,0.18868605741204655
R2a-006,0.8,fast,5,44,down,0.45,0.9,0.22611184273751414
R2a-006,0.8,fast,5,45,down,0.44,0.9,0.21499807072081129
R2a-006,0.8,fast,5,46,down,0.43,0.9,0.1429460811599785
R2a-006,0.8,fast,5,47,down,0.42,0.9,0.1254538509006403
R2a-006,0.8,fast,5,48,down,0.41,0.9,0.16347833916696966
R2a-006,0.8,fast,5,49,down,0.4,0.9,0.1286148222600471
R2a-006,0.8,fast,5,50,down,0.39,0.9,0.07622528049562659
R2a-006,0.8,fast,5,51,down,0.38,0.9,0.03743109328444211
R2a-006,0.8,fast,5,52,down,0.36,0.9,0.04081611990054347
R2a-006,0.8,fast,5,53,down,0.34,0.9,0.017572783161791002
R2a-006,0.8,fast,5,54,down,0.32,0.9,0.03290107125910569
R2a-006,0.8,fast,5,55,down,0.3,0.9,0.012949364649474012
R2a-006,0.8,fast,5,56,down,0.28,0.9,0.018321077624449924
R2a-006,0.8,fast,5,57,down,0.26,0.9,0.02207562961254497
R2a-006,0.8,fast,5,58,down,0.24,0.9,0.036994057460402956
R2a-006,0.8,fast,5,59,down,0.22,0.9,0.008478130061863636
R2a-007,0.8,fast,6,0,up,0.2,0.8823,-0.14976237198261885
R2a-007,0.8,fast,6,1,up,0.22,0.7861,-0.15091865603831045
R2a-007,0.8,fast,6,2,up,0.24,0.7433000000000001,-0.20476485925669574
R2a-007,0.8,fast,6,3,up,0.26,0.7582,-0.2263827115625181
R2a-007,0.8,fast,6,4,up,0.28,0.7129,-0.29193472450275965
R2a-007,0.8,fast,6,5,up,0.3,0.7139,-0.3357329070187953
R2a-007,0.8,fast,6,6,up,0.32,0.6848000000000001,-0.33318316963102135
R2a-007,0.8,fast,6,7,up,0.34,0.7517,-0.3152026440853215
R2a-007,0.8,fast,6,8,up,0.36,0.6483,-0.37971344594701134
R2a-007,0.8,fast,6,9,up,0.38,0.6476,-0.4272772713127185
R2a-007,0.8,fast,6,10,up,0.39,0.6661,-0.4308757759364588
R2a-007,0.8,fast,6,11,up,0.4,0.6927,-0.4116019805209065
R2a-007,0.8,fast,6,12,up,0.41,0.6533,-0.403042732234284
R2a-007,0.8,fast,6,13,up,0.42,0.6469,-0.40010453677945296
R2a-007,0.8,fast,6,14,up,0.43,0.6872,-0.33203335342054463
R2a-007,0.8,fast,6,15,up,0.44,0.7021,-0.36427811349799133
R2a-007,0.8,fast,6,16,up,0.45,0.6616,-0.42561268509954825
R2a-007,0.8,fast,6,17,up,0.46,0.6189,-0.336559267937947
R2a-007,0.8,fast,6,18,up,0.47,0.6835,-0.37215451932778315
R2a-007,0.8,fast,6,19,up,0.48,0.7799,-0.2766303058656655
R2a-007,0.8,fast,6,20,up,0.49,0.7121999999999999,-0.250451983494342
R2a-007,0.8,fast,6,21,up,0.5,0.6575,-0.3082249397887107
R2a-007,0.8,fast,6,22,up,0.51,0.6773,-0.3389710706696675
R2a-007,0.8,fast,6,23,up,0.52,0.7636000000000001,-0.2845667915190665
R2a-007,0.8,fast,6,24,up,0.53,0.7335,-0.2567765019472916
R2a-007,0.8,fast,6,25,up,0.54,0.6665,-0.23968162641347368
R2a-007,0.8,fast,6,26,up,0.56,0.7643,-0.19913062169596704
R2a-007,0.8,fast,6,27,up,0.58,0.7999,-0.10033000230180975
R2a-007,0.8,fast,6,28,up,0.6,0.7878000000000001,-0.1017977469790803
R2a-007,0.8,fast,6,29,up,0.62,0.8762,0.028922655900027985
R2a-007,0.8,fast,6,30,up,0.64,0.8371999999999999,0.21417684663011102
R2a-007,0.8,fast,6,31,down,0.63,0.8934,0.1559481400027111
R2a-007,0.8,fast,6,32,down,0.61,0.8924,0.09938548262497145
R2a-007,0.8,fast,6,33,down,0.59,0.8919,0.14851876905387534
R2a-007,0.8,fast,6,34,down,0.57,0.9,0.1613310267035113
R2a-007,0.8,fast,6,35,down,0.55,0.9,0.1653969159672911
R2a-007,0.8,fast,6,36,down,0.53,0.9,0.19221523734835946
R2a-007,0.8,fast,6,37,down,0.52,0.9,0.15984758455781456
R2a-007,0.8,fast,6,38,down,0.51,0.8994,0.043768999569488654
R2a-007,0.8,fast,6,39,down,0.5,0.8577,0.017362140423181106
R2a-007,0.8,fast,6,40,down,0.49,0.8967,0.052779552944916854
R2a-007,0.8,fast,6,41,down,0.48,0.8973,0.11883632821620119
R2a-007,0.8,fast,6,42,down,0.47,0.8212,0.02553075066368495
R2a-007,0.8,fast,6,43,down,0.46,0.8475,0.045316414793535154
R2a-007,0.8,fast,6,44,down,0.45,0.8368,0.01705728247001463
R2a-007,0.8,fast,6,45,down,0.44,0.8995,0.010236033466549553
R2a-007,0.8,fast,6,46,down,0.43,0.8407,-0.08403736485966615
R2a-007,0.8,fast,6,47,down,0.42,0.8397,-0.00787124581330893
R2a-007,0.8,fast,6,48,down,0.41,0.841,-0.03130582550882685
R2a-007,0.8,fast,6,49,down,0.4,0.848,-0.047739784850986025
R2a-007,0.8,fast,6,50,down,0.39,0.8137,-0.38274443229869465
R2a-007,0.8,fast,6,51,down,0.38,0.8190999999999999,-0.42950787899863657
R2a-007,0.8,fast,6,52,down,0.36,0.8107,-0.34477759562717863
R2a-007,0.8,fast,6,53,down,0.34,0.8044,-0.4042296991921125
R2a-007,0.8,fast,6,54,down,0.32,0.8214,-0.36657405242190827
R2a-007,0.8,fast,6,55,down,0.3,0.8224,-0.28638271385879843
R2a-007,0.8,fast,6,56,down,0.28,0.8141,-0.25152041291703986
R2a-007,0.8,fast,6,57,down,0.26,0.8220000000000001,-0.25941580744954396
R2a-007,0.8,fast,6,58,down,0.24,0.8054,-0.2037810798002673
R2a-007,0.8,fast,6,59,down,0.22,0.8385,-0.17015103490224906
R2a-008,0.8,fast,7,0,up,0.2,0.8798,-0.1544654762743003
R2a-008,0.8,fast,7,1,up,0.22,0.7937,-0.17651378244579752
R2a-008,0.8,fast,7,2,up,0.24,0.8163,-0.17460450060114416
R2a-008,0.8,fast,7,3,up,0.26,0.7862,-0.2466934905767593
R2a-008,0.8,fast,7,4,up,0.28,0.7599,-0.27454828098297535
R2a-008,0.8,fast,7,5,up,0.3,0.7787,-0.30101003839719886
R2a-008,0.8,fast,7,6,up,0.32,0.7133,-0.36524300808467125
R2a-008,0.8,fast,7,7,up,0.34,0.7477,-0.4048409640066782
R2a-008,0.8,fast,7,8,up,0.36,0.6653,-0.40857018518964855
R2a-008,0.8,fast,7,9,up,0.38,0.6813,-0.46546670969347564
R2a-008,0.8,fast,7,10,up,0.39,0.7216,-0.46822938144359055
R2a-008,0.8,fast,7,11,up,0.4,0.6970000000000001,-0.4888126531862939
R2a-008,0.8,fast,7,12,up,0.41,0.6836,-0.38583267210241484
R2a-008,0.8,fast,7,13,up,0.42,0.7170000000000001,-0.3943989213736614
R2a-008,0.8,fast,7,14,up,0.43,0.7257,-0.407891603395799
R2a-008,0.8,fast,7,15,up,0.44,0.7074,-0.44470548457751163
R2a-008,0.8,fast,7,16,up,0.45,0.7892,-0.33266623282082836
R2a-008,0.8,fast,7,17,up,0.46,0.6612,-0.2885417979001543
R2a-008,0.8,fast,7,18,up,0.47,0.76,-0.3869814479020329
R2a-008,0.8,fast,7,19,up,0.48,0.7527,-0.366986295274858
R2a-008,0.8,fast,7,20,up,0.49,0.7601,-0.28658537102901205
R2a-008,0.8,fast,7,21,up,0.5,0.7071000000000001,-0.2805872278820191
R2a-008,0.8,fast,7,22,up,0.51,0.6807000000000001,-0.3324543970722553
R2a-008,0.8,fast,7,23,up,0.52,0.8029,-0.312742264266601
R2a-008,0.8,fast,7,24,up,0.53,0.7224999999999999,-0.20132130008590007
R2a-008,0.8,fast,7,25,up,0.54,0.7203999999999999,-0.20889810480329454
R2a-008,0.8,fast,7,26,up,0.56,0.817,-0.18295360477261094
R2a-008,0.8,fast,7,27,up,0.58,0.8162,-0.107246874346949
R2a-008,0.8,fast,7,28,up,0.6,0.8159,0.12014964172778157
R2a-008,0.8,fast,7,29,up,0.62,0.8170999999999999,0.17054705163321401
R2a-008,0.8,fast,7,30,up,0.64,0.8879,0.15117813921913656
R2a-008,0.8,fast,7,31,down,0.63,0.8813,0.11559612314425866
R2a-008,0.8,fast,7,32,down,0.61,0.9,0.20098716222113283
R2a-008,0.8,fast,7,33,down,0.59,0.9,0.20621311761990038
R2a-008,0.8,fast,7,34,down,0.57,0.9,0.17232385219302865
R2a-008,0.8,fast,7,35,down,0.55,0.9,0.10385414753679414
R2a-008,0.8,fast,7,36,down,0.53,0.8998,0.08945330837503912
R2a-008,0.8,fast,7,37,down,0.52,0.8861,-0.0028928132746748776
R2a-008,0.8,fast,7,38,down,0.51,0.8442000000000001,-0.02413212218587952
R2a-008,0.8,fast,7,39,down,0.5,0.8624,0.007514014963668828
R2a-008,0.8,fast,7,40,down,0.49,0.8472,0.011534227690260326
R2a-008,0.8,fast,7,41,down,0.48,0.8296,-0.02545623930304178
R2a-008,0.8,fast,7,42,down,0.47,0.8587,-0.09745667807814874
R2a-008,0.8,fast,7,43,down,0.46,0.9,-0.15152825409194873
R2a-008,0.8,fast,7,44,down,0.45,0.8189,-0.08660972469999474
R2a-008,0.8,fast,7,45,down,0.44,0.8424,-0.21273712410914655
R2a-008,0.8,fast,7,46,down,0.43,0.9,-0.2563805461300499
R2a-008,0.8,fast,7,47,down,0.42,0.8511,-0.13866601449114327
R2a-008,0.8,fast,7,48,down,0.41,0.8897,-0.12993097210264937
R2a-008,0.8,fast,7,49,down,0.4,0.8493999999999999,-0.03690480137700025
R2a-008,0.8,fast,7,50,down,0.39,0.806,-0.4439308607513655
R2a-008,0.8,fast,7,51,down,0.38,0.8045,-0.4796494894841572
R2a-008,0.8,fast,7,52,down,0.36,0.8044,-0.44191808099573365
R2a-008,0.8,fast,7,53,down,0.34,0.8295,-0.3841457070405025
R2a-008,0.8,fast,7,54,down,0.32,0.8269,-0.3488142024963258
R2a-008,0.8,fast,7,55,down,0.3,0.8309,-0.2758571159199108
R2a-008,0.8,fast,7,56,down,0.28,0.8122,-0.3147510379637183
R2a-008,0.8,fast,7,57,down,0.26,0.7988,-0.2819686905594961
R2a-008,0.8,fast,7,58,down,0.24,0.8098,-0.24882421006652888
R2a-008,0.8,fast,7,59,down,0.22,0.7952,-0.24372898749722055
R2a-009,0.8,fast,8,0,up,0.2,0.8444,-0.13269733641847817
R2a-009,0.8,fast,8,1,up,0.22,0.8392999999999999,-0.15815516526820328
R2a-009,0.8,fast,8,2,up,0.24,0.8152,-0.23070740498298284
R2a-009,0.8,fast,8,3,up,0.26,0.7666,-0.25794603724545817
R2a-009,0.8,fast,8,4,up,0.28,0.777,-0.28063737359064234
R2a-009,0.8,fast,8,5,up,0.3,0.8143,-0.3303921621349849
R2a-009,0.8,fast,8,6,up,0.32,0.6945,-0.3728991190247162
R2a-009,0.8,fast,8,7,up,0.34,0.7092,-0.38625378920981773
R2a-009,0.8,fast,8,8,up,0.36,0.7159,-0.42384332557664994
R2a-009,0.8,fast,8,9,up,0.38,0.708,-0.4695121210676675
R2a-009,0.8,fast,8,10,up,0.39,0.6887,-0.4453149640894666
R2a-009,0.8,fast,8,11,up,0.4,0.7882,-0.5034695601052775
R2a-009,0.8,fast,8,12,up,0.41,0.6616,-0.4074625454614965
R2a-009,0.8,fast,8,13,up,0.42,0.6860999999999999,-0.4309096269841705
R2a-009,0.8,fast,8,14,up,0.43,0.6846,-0.38508735065899635
R2a-009,0.8,fast,8,15,up,0.44,0.7339,-0.39350987340285615
R2a-009,0.8,fast,8,16,up,0.45,0.6864,-0.4219103304251116
R2a-009,0.8,fast,8,17,up,0.46,0.6161,-0.37935806530508764
R2a-009,0.8,fast,8,18,up,0.47,0.6782,-0.34248188843152355
R2a-009,0.8,fast,8,19,up,0.48,0.6890000000000001,-0.3633817558138802
R2a-009,0.8,fast,8,20,up,0.49,0.7168,-0.35970301083194056
R2a-009,0.8,fast,8,21,up,0.5,0.7086,-0.3087280148412196
R2a-009,0.8,fast,8,22,up,0.51,0.6763,-0.35696998547776887
R2a-009,0.8,fast,8,23,up,0.52,0.7371,-0.27050643382898093
R2a-009,0.8,fast,8,24,up,0.53,0.787,-0.29330054150267065
R2a-009,0.8,fast,8,25,up,0.54,0.8269,-0.16626873308536122
R2a-009,0.8,fast,8,26,up,0.56,0.7694,-0.23412811356045457
R2a-009,0.8,fast,8,27,up,0.58,0.8,-0.11378561969542382
R2a-009,0.8,fast,8,28,up,0.6,0.7642,-0.04087929067924163
R2a-009,0.8,fast,8,29,up,0.62,0.8712,0.012481791485215023
R2a-009,0.8,fast,8,30,up,0.64,0.8581,-0.014752769840962007
R2a-009,0.8,fast,8,31,down,0.63,0.8854,0.08191054082019444
R2a-009,0.8,fast,8,32,down,0.61,0.8952,0.0656330393988411
R2a-009,0.8,fast,8,33,down,0.59,0.8395,0.09624955823112812
R2a-009,0.8,fast,8,34,down,0.57,0.8331999999999999,0.09157641319919149
R2a-009,0.8,fast,8,35,down,0.55,0.9,-0.06066363580686478
R2a-009,0.8,fast,8,36,down,0.53,0.8592,0.18335785385107203
R2a-009,0.8,fast,8,37,down,0.52,0.9004,0.19520908432813094
R2a-009,0.8,fast,8,38,down,0.51,0.8969,-0.0711529916876984
R2a-009,0.8,fast,8,39,down,0.5,0.9,0.15437974887234823
R2a-009,0.8,fast,8,40,down,0.49,0.9,0.3117651437998426
R2a-009,0.8,fast,8,41,down,0.48,0.9,0.2805064652419212
R2a-009,0.8,fast,8,42,down,0.47,0.9,0.2378380651756817
R2a-009,0.8,fast,8,43,down,0.46,0.9,0.1947606956890347
R2a-009,0.8,fast,8,44,down,0.45,0.9,0.23137164663295356
R2a-009,0.8,fast,8,45,down,0.44,0.9,0.21051557506529653
R2a-009,0.8,fast,8,46,down,0.43,0.9,0.1709367780356991
R2a-009,0.8,fast,8,47,down,0.42,0.9,0.1709335214857544
R2a-009,0.8,fast,8,48,down,0.41,0.9,0.1584477765599684
R2a-009,0.8,fast,8,49,down,0.4,0.9,0.12292948596141472
R2a-009,0.8,fast,8,50,down,0.39,0.9,0.04865420877705423
R2a-009,0.8,fast,8,51,down,0.38,0.9,0.06685201313384638
R2a-009,0.8,fast,8,52,down,0.36,0.9,0.034268849139691006
R2a-009,0.8,fast,8,53,down,0.34,0.9,0.0541233912642513
R2a-009,0.8,fast,8,54,down,0.32,0.9,0.03569490401720514
R2a-009,0.8,fast,8,55,down,0.3,0.9,0.009722358033973344
R2a-009,0.8,fast,8,56,down,0.28,0.9,-0.03412848813649343
R2a-009,0.8,fast,8,57,down,0.26,0.9,0.01576597034475025
R2a-009,0.8,fast,8,58,down,0.24,0.9,-0.012690037070792548
R2a-009,0.8,fast,8,59,down,0.22,0.9,0.013552010914652931
R2a-010,0.8,fast,9,0,up,0.2,0.832,-0.14895003879138705
R2a-010,0.8,fast,9,1,up,0.22,0.8284,-0.1515089139812721
R2a-010,0.8,fast,9,2,up,0.24,0.7623,-0.21838698062180942
R2a-010,0.8,fast,9,3,up,0.26,0.8093,-0.25142939945169707
R2a-010,0.8,fast,9,4,up,0.28,0.7135,-0.2793256275650418
R2a-010,0.8,fast,9,5,up,0.3,0.7311000000000001,-0.30138917969615786
R2a-010,0.8,fast,9,6,up,0.32,0.7503,-0.33814275268541305
R2a-010,0.8,fast,9,7,up,0.34,0.6789000000000001,-0.3971891693571316
R2a-010,0.8,fast,9,8,up,0.36,0.6673,-0.3988104987252808
R2a-010,0.8,fast,9,9,up,0.38,0.6663,-0.4741493783967227
R2a-010,0.8,fast,9,10,up,0.39,0.722,-0.4393631758795557
R2a-010,0.8,fast,9,11,up,0.4,0.7343,-0.4184117151462302
R2a-010,0.8,fast,9,12,up,0.41,0.6819,-0.3529344603647383
R2a-010,0.8,fast,9,13,up,0.42,0.7001999999999999,-0.43744742974391854
R2a-010,0.8,fast,9,14,up,0.43,0.6216999999999999,-0.41978919463308184
R2a-010,0.8,fast,9,15,up,0.44,0.6919,-0.415816738298733
R2a-010,0.8,fast,9,16,up,0.45,0.7364999999999999,-0.34488545257446107
R2a-010,0.8,fast,9,17,up,0.46,0.6454,-0.43441772471866286
R2a-010,0.8,fast,9,18,up,0.47,0.6423,-0.38199904583850686
R2a-010,0.8,fast,9,19,up,0.48,0.7981,-0.42961161117050417
R2a-010,0.8,fast,9,20,up,0.49,0.6907,-0.2964510003019276
R2a-010,0.8,fast,9,21,up,0.5,0.6686000000000001,-0.3117997244936509
R2a-010,0.8,fast,9,22,up,0.51,0.6566000000000001,-0.270115776282108
R2a-010,0.8,fast,9,23,up,0.52,0.6928000000000001,-0.31298798836805686
R2a-010,0.8,fast,9,24,up,0.53,0.7263,-0.3081385158667607
R2a-010,0.8,fast,9,25,up,0.54,0.6491,-0.20446986323507615
R2a-010,0.8,fast,9,26,up,0.56,0.7727999999999999,-0.20702118855872553
R2a-010,0.8,fast,9,27,up,0.58,0.7862,-0.18679566561643565
R2a-010,0.8,fast,9,28,up,0.6,0.8206,-0.10567187060773069
R2a-010,0.8,fast,9,29,up,0.62,0.8156,-0.06703253719974689
R2a-010,0.8,fast,9,30,up,0.64,0.8996999999999999,0.10552545544829181
R2a-010,0.8,fast,9,31,down,0.63,0.9,0.18188383351365217
R2a-010,0.8,fast,9,32,down,0.61,0.9,0.29561591565867945
R2a-010,0.8,fast,9,33,down,0.59,0.9,0.2549825234609485
R2a-010,0.8,fast,9,34,down,0.57,0.9,0.2240917678638504
R2a-010,0.8,fast,9,35,down,0.55,0.9,0.18598059379514686
R2a-010,0.8,fast,9,36,down,0.53,0.9171,0.1921467168757939
R2a-010,0.8,fast,9,37,down,0.52,0.8634,0.16636444911911932
R2a-010,0.8,fast,9,38,down,0.51,0.9,0.1722161691583579
R2a-010,0.8,fast,9,39,down,0.5,0.9,0.2809441879139833
R2a-010,0.8,fast,9,40,down,0.49,0.9,0.2462121987601324
R2a-010,0.8,fast,9,41,down,0.48,0.9,0.23787947903786386
R2a-010,0.8,fast,9,42,down,0.47,0.9,0.22557665248002326
R2a-010,0.8,fast,9,43,down,0.46,0.9,0.2061756127608978
R2a-010,0.8,fast,9,44,down,0.45,0.9,0.23910542250591882
R2a-010,0.8,fast,9,45,down,0.44,0.9,0.24447601151709653
R2a-010,0.8,fast,9,46,down,0.43,0.9,0.19256753710155583
R2a-010,0.8,fast,9,47,down,0.42,0.9,0.13083521253904518
R2a-010,0.8,fast,9,48,down,0.41,0.9,0.2025553225254526
R2a-010,0.8,fast,9,49,down,0.4,0.9,0.18908378882903834
R2a-010,0.8,fast,9,50,down,0.39,0.9,0.049911355029563516
R2a-010,0.8,fast,9,51,down,0.38,0.9,0.015116315144969493
R2a-010,0.8,fast,9,52,down,0.36,0.9,0.023678975864028444
R2a-010,0.8,fast,9,53,down,0.34,0.9,-0.04482727596650318
R2a-010,0.8,fast,9,54,down,0.32,0.9,0.008027812142913439
R2a-010,0.8,fast,9,55,down,0.3,0.9,-0.047528077757974366
R2a-010,0.8,fast,9,56,down,0.28,0.9,0.00416472818398354
R2a-010,0.8,fast,9,57,down,0.26,0.9,-0.014874243462572292
R2a-010,0.8,fast,9,58,down,0.24,0.9,0.024691387697370077
R2a-010,0.8,fast,9,59,down,0.22,0.9,-0.033034475339690644
